"antecedent","succedent","realcon","realocc","realdur","p_con","p_occ","p_dur","null_obs"
"(i_gaze_away;infant_voc;m_gaze_away)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,4
"(m_gaze_at_object;mo_smile)","(i_gaze_at_object;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(inf_smile;infant_voc;mo_smile)","(i_gaze_at;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,14
"(i_gaze_away;infant_voc;m_gaze_away)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,4
"(mo_smile)","(inf_smile;m_gaze_at)",0.198,171,298.392,0.0,0.0,0.0,100
"(i_gaze_at_object;m_gaze_away)","(mo_smile)",0.5,2,7.573,0.029411764705882353,0.6176470588235294,0.08823529411764706,34
"(m_gaze_away;mother-speech)","(i_gaze_away;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,5
"(i_gaze_at_object;infant_voc;mo_smile;mother-speech)","(inf_smile;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,3
"(i_gaze_at;infant_voc;mo_smile)","(mother-speech)",0.129,18,12.586,0.7368421052631579,0.4421052631578947,0.45263157894736844,95
"(m_gaze_at;m_gaze_at_object)","(i_gaze_at;infant_voc)",0.406,1,0.454,999.0,999.0,999.0,0
"(i_gaze_away;mo_smile)","(m_gaze_at)",0.279,18,48.024,0.95,0.51,0.99,100
"(i_gaze_at;m_gaze_at_object;mo_smile)","(inf_smile)",0.188,6,31.013,0.1717171717171717,1.0,0.9797979797979798,99
"(i_gaze_away;inf_smile;infant_voc;m_gaze_at_object;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,9
"(i_gaze_away)","(m_gaze_at_object;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,74
"(inf_smile;m_gaze_away)","(i_gaze_at;infant_voc)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_away;inf_smile;infant_voc)","(m_gaze_at_object;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,4
"(i_gaze_away;m_gaze_away)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,54
"(i_gaze_at;inf_smile;m_gaze_away;mo_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,11
"(i_gaze_at;inf_smile;infant_voc;m_gaze_away)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,10
"(inf_smile;m_gaze_away;mo_smile;mother-speech)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,12
"(i_gaze_at_object;infant_voc;mother-speech)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(inf_smile;infant_voc)","(i_gaze_at;m_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,3
"(inf_smile;m_gaze_at;mo_smile;mother-speech)","(i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at_object;inf_smile)","(m_gaze_at_object;mother-speech)",0.129,20,13.143,0.41379310344827586,1.0,1.0,87
"(i_gaze_at_object;infant_voc)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(infant_voc;mo_smile;mother-speech)","(i_gaze_at)",0.16,1,6.828,0.1,1.0,0.6666666666666666,30
"(i_gaze_away;infant_voc;m_gaze_at_object;mo_smile)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,4
"(i_gaze_at;inf_smile;infant_voc)","(m_gaze_at)",0.322,3,25.128,0.0375,0.9125,0.0,80
"(i_gaze_at_object;m_gaze_away)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,13
"(i_gaze_at;infant_voc;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,24
"(mother-speech)","(m_gaze_at)",0.303,126,480.289,0.01,0.82,0.01,100
"(inf_smile;infant_voc;m_gaze_away)","(i_gaze_at;mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,6
"(i_gaze_away;m_gaze_away;mo_smile;mother-speech)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,7
"(i_gaze_at_object;m_gaze_away)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,36
"(m_gaze_away;mo_smile)","(i_gaze_away;inf_smile)",0.289,2,13.8,0.0,0.6666666666666666,0.0,18
"(m_gaze_at;mo_smile;mother-speech)","(i_gaze_at;inf_smile)",0.146,38,64.343,999.0,999.0,999.0,1
"(inf_smile;m_gaze_at;mother-speech)","(i_gaze_at)",0.258,17,84.603,0.0,0.19,0.0,100
"(i_gaze_at_object;m_gaze_at)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,100
"(i_gaze_away;inf_smile;infant_voc)","(m_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,18
"(i_gaze_at_object)","(m_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,99
"(i_gaze_at;inf_smile;mo_smile)","(m_gaze_at)",0.508,27,165.557,0.0,0.36,0.0,100
"(inf_smile;m_gaze_at_object)","(mo_smile)",0.106,9,42.042,1.0,1.0,1.0,100
"(m_gaze_away;mo_smile)","(i_gaze_at_object;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,12
"(m_gaze_at;mo_smile)","(inf_smile)",0.279,116,275.318,0.09,0.0,0.0,100
"(i_gaze_at_object;inf_smile;m_gaze_at_object;mo_smile;mother-speech)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,4
"(i_gaze_away)","(m_gaze_at;mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,21
"(inf_smile;m_gaze_away;mother-speech)","(i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,10
"(i_gaze_at_object)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,17
"(infant_voc;m_gaze_at;mo_smile;mother-speech)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,5
"(i_gaze_at;inf_smile;infant_voc)","(m_gaze_at;mo_smile;mother-speech)",0.131,11,10.208,999.0,999.0,999.0,0
"(infant_voc;mo_smile)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,12
"(i_gaze_at_object;m_gaze_at;mo_smile)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,42
"(inf_smile;m_gaze_at_object)","(i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,10
"(m_gaze_away)","(i_gaze_away;inf_smile)",0.187,2,15.121,0.0,0.9411764705882353,0.0,17
"(i_gaze_away;mother-speech)","(inf_smile;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,20
"(infant_voc;m_gaze_away;mo_smile)","(i_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,15
"(i_gaze_at;m_gaze_away)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,57
"(i_gaze_away;infant_voc;m_gaze_at;mo_smile)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;infant_voc;mo_smile)","(i_gaze_at;m_gaze_at)",0.218,3,13.279,0.024390243902439025,0.6829268292682927,0.0,41
"(mother-speech)","(i_gaze_at)",0.306,75,485.096,0.0,0.21,0.0,100
"(i_gaze_away;m_gaze_at)","(inf_smile;mother-speech)",0.11,42,26.677,0.7017543859649122,0.8070175438596491,0.9824561403508771,57
"(i_gaze_at;inf_smile;m_gaze_at_object)","(mother-speech)",0.167,31,24.052,0.99,1.0,1.0,100
"(i_gaze_at_object;inf_smile)","(m_gaze_at_object)",0.378,11,38.596,0.08,0.99,0.98,100
"(i_gaze_at_object;infant_voc;mo_smile)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,6
"(i_gaze_away;infant_voc)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,19
"(i_gaze_at_object;infant_voc;m_gaze_at_object;mo_smile)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,4
"(i_gaze_away;infant_voc;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,7
"(i_gaze_away;inf_smile;infant_voc;m_gaze_at_object;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_at;inf_smile;mo_smile;mother-speech)","(m_gaze_at)",0.173,3,29.703,0.2112676056338028,1.0,0.0,71
"(i_gaze_at_object;inf_smile;infant_voc;mo_smile)","(m_gaze_at_object;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,10
"(m_gaze_at;m_gaze_at_object;mother-speech)","(i_gaze_at;inf_smile;infant_voc)",0.11,1,0.095,999.0,999.0,999.0,0
"(m_gaze_at)","(inf_smile)",0.268,275,570.513,0.72,0.0,0.71,100
"(i_gaze_away;infant_voc;mo_smile)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,40
"(inf_smile;m_gaze_at;m_gaze_at_object)","(infant_voc)",0.131,1,0.095,999.0,999.0,999.0,0
"(i_gaze_at;infant_voc;m_gaze_away)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,7
"(i_gaze_at_object;m_gaze_at_object)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,30
"(i_gaze_at;infant_voc;m_gaze_away)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,9
"(i_gaze_at_object;inf_smile;mother-speech)","(m_gaze_at_object;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,7
"(i_gaze_away;inf_smile;infant_voc)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,8
"(i_gaze_at_object;mo_smile)","(inf_smile;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,48
"(infant_voc;m_gaze_away)","(i_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,11
"(i_gaze_at;inf_smile;m_gaze_at;mother-speech)","(mo_smile)",0.204,11,45.678,0.0,0.6181818181818182,0.0,55
"(i_gaze_at;mo_smile)","(inf_smile;mother-speech)",0.164,175,151.177,0.0,0.0,0.0,66
"(mo_smile;mother-speech)","(i_gaze_at;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,4
"(i_gaze_at_object;inf_smile;infant_voc;mother-speech)","(m_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,4
"(i_gaze_away;inf_smile;mo_smile)","(infant_voc;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_at_object;m_gaze_away)","(inf_smile;infant_voc;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_away;inf_smile;infant_voc;mother-speech)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,3
"(i_gaze_away;m_gaze_at;mo_smile)","(inf_smile;mother-speech)",0.159,21,14.205,0.058823529411764705,0.5588235294117647,0.7352941176470589,34
"(i_gaze_at;infant_voc;mo_smile;mother-speech)","(m_gaze_at)",0.132,1,4.331,0.2857142857142857,1.0,0.42857142857142855,14
"(inf_smile;infant_voc;m_gaze_at)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,70
"(i_gaze_at_object;inf_smile;m_gaze_at)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,5
"(i_gaze_at_object;m_gaze_at;mother-speech)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,66
"(infant_voc;m_gaze_at_object)","(mother-speech)",0.101,13,14.581,1.0,1.0,0.9425287356321839,87
"(i_gaze_at_object;m_gaze_away;mother-speech)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,11
"(i_gaze_at_object;infant_voc)","(inf_smile;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;m_gaze_away;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,76
"(i_gaze_at;mo_smile;mother-speech)","(inf_smile)",0.208,38,86.852,0.0,0.011494252873563218,0.0,87
"(infant_voc)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,40
"(inf_smile;infant_voc;mo_smile)","(i_gaze_at)",0.222,2,13.538,0.22580645161290322,0.6612903225806451,0.03225806451612903,62
"(i_gaze_at_object;inf_smile;infant_voc)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,39
"(infant_voc;m_gaze_at)","(i_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,58
"(inf_smile)","(m_gaze_at)",0.42,113,470.517,1.0,0.79,1.0,100
"(m_gaze_at;mo_smile;mother-speech)","(inf_smile)",0.179,38,78.9,0.02247191011235955,0.02247191011235955,0.0,89
"(infant_voc;m_gaze_at_object;mo_smile;mother-speech)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,7
"(i_gaze_at_object;inf_smile;mother-speech)","(m_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,19
"(i_gaze_at;m_gaze_at_object)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,81
"(inf_smile;infant_voc;mother-speech)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,9
"(i_gaze_away;inf_smile;mo_smile)","(m_gaze_away)",0.133,1,9.075,999.0,999.0,999.0,1
"(i_gaze_at;inf_smile;infant_voc;mo_smile)","(m_gaze_at;mother-speech)",0.172,10,7.966,0.058823529411764705,0.0,0.0,17
"(i_gaze_at)","(m_gaze_at_object;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,99
"(inf_smile;m_gaze_at)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,64
"(i_gaze_away;infant_voc;m_gaze_at;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,29
"(i_gaze_at_object;inf_smile)","(m_gaze_at_object;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,66
"(i_gaze_at;inf_smile;infant_voc)","(mo_smile;mother-speech)",0.138,11,10.779,0.0,0.375,0.0,8
"(m_gaze_away;mo_smile;mother-speech)","(inf_smile;infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_away;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,48
"(infant_voc;m_gaze_at_object;mother-speech)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,14
"(m_gaze_away;mother-speech)","(i_gaze_at_object;infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;m_gaze_away;mother-speech)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,14
"(infant_voc;m_gaze_at;mo_smile)","(i_gaze_at)",0.268,2,26.786,0.036585365853658534,0.9146341463414634,0.024390243902439025,82
"(i_gaze_away;inf_smile;m_gaze_away;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,7
"(i_gaze_at_object;inf_smile;m_gaze_away)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,40
"(i_gaze_at_object;m_gaze_away)","(inf_smile;infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;inf_smile;m_gaze_away)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,31
"(m_gaze_at_object)","(i_gaze_at_object;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;infant_voc)","(m_gaze_at;mother-speech)",0.1,31,22.444,1.0,0.9722222222222222,0.8472222222222222,72
"(i_gaze_at;mother-speech)","(m_gaze_at)",0.286,70,277.227,0.01,0.9,0.0,100
"(i_gaze_away;inf_smile;m_gaze_at_object;mo_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,14
"(m_gaze_away;mo_smile)","(i_gaze_away;inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,4
"(i_gaze_at;inf_smile;infant_voc;m_gaze_at_object;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,29
"(infant_voc;m_gaze_away;mo_smile)","(i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,3
"(i_gaze_at)","(inf_smile;m_gaze_at)",0.185,271,397.794,0.05,0.0,0.03,100
"(i_gaze_at;m_gaze_at)","(mother-speech)",0.414,559,600.526,0.0,0.0,0.0,100
"(infant_voc;mother-speech)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at_object;inf_smile;m_gaze_at_object;mo_smile)","(mother-speech)",0.381,3,3.636,0.0,0.9893617021276596,0.9574468085106383,94
"(inf_smile;m_gaze_away;mo_smile)","(infant_voc;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_away)","(inf_smile;m_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,5
"(i_gaze_at;inf_smile;infant_voc)","(mo_smile)",0.202,4,15.779,0.225,0.5,0.0375,80
"(infant_voc;m_gaze_away)","(i_gaze_away;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(m_gaze_at;mo_smile)","(i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,91
"(i_gaze_at_object;m_gaze_at)","(mo_smile)",0.323,27,88.886,0.15,0.46,0.78,100
"(i_gaze_away;inf_smile;infant_voc;mo_smile)","(m_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,16
"(m_gaze_at;m_gaze_at_object)","(infant_voc)",0.406,1,0.454,999.0,999.0,999.0,0
"(i_gaze_at_object;infant_voc;m_gaze_at)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_away;mother-speech)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,5
"(i_gaze_away;inf_smile;infant_voc;m_gaze_at)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,30
"(i_gaze_at_object;inf_smile;m_gaze_at;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,47
"(m_gaze_at;mother-speech)","(i_gaze_at;inf_smile)",0.116,90,115.784,999.0,999.0,999.0,1
"(i_gaze_at;m_gaze_at;m_gaze_at_object;mother-speech)","(infant_voc)",0.412,1,0.355,999.0,999.0,999.0,0
"(mo_smile)","(inf_smile)",0.293,150,441.91,0.02,0.45,0.01,100
"(i_gaze_away;mo_smile)","(m_gaze_at;mother-speech)",0.132,37,22.759,0.9494949494949495,0.9090909090909091,1.0,99
"(i_gaze_at_object;inf_smile;infant_voc;mo_smile)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,13
"(i_gaze_at_object;inf_smile;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,87
"(i_gaze_away;m_gaze_away)","(infant_voc;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,4
"(m_gaze_away;mother-speech)","(i_gaze_at_object;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;infant_voc;m_gaze_at;mo_smile)","(mother-speech)",0.165,10,8.09,0.2830188679245283,0.018867924528301886,0.0,53
"(i_gaze_at;infant_voc;mo_smile)","(inf_smile;m_gaze_at)",0.147,8,14.328,0.0,0.2857142857142857,0.0,7
"(infant_voc;m_gaze_at_object;mo_smile;mother-speech)","(i_gaze_at_object;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_away)","(m_gaze_at_object)",0.368,65,198.963,0.04,0.0,0.04,100
"(i_gaze_away;inf_smile;infant_voc;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,4
"(i_gaze_at;m_gaze_at;mo_smile;mother-speech)","(inf_smile)",0.185,33,62.382,0.0,0.0,0.0,33
"(m_gaze_at)","(i_gaze_at;inf_smile)",0.182,255,387.186,0.02,0.0,0.02,100
"(m_gaze_away)","(i_gaze_at_object;inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at_object;inf_smile;infant_voc;m_gaze_at_object)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,12
"(i_gaze_away;inf_smile;m_gaze_at_object)","(mother-speech)",0.104,8,6.182,1.0,0.8631578947368421,0.8631578947368421,95
"(i_gaze_at;infant_voc)","(m_gaze_at)",0.316,8,70.512,0.15,0.99,0.15,100
"(i_gaze_at;infant_voc;m_gaze_at)","(mo_smile)",0.166,10,28.935,0.22826086956521738,0.6195652173913043,0.05434782608695652,92
"(m_gaze_away;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,98
"(inf_smile;m_gaze_away)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,55
"(i_gaze_at;inf_smile;m_gaze_away)","(infant_voc;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,8
"(i_gaze_at_object;mo_smile)","(m_gaze_at)",0.273,30,82.768,0.69,0.57,0.81,100
"(inf_smile;infant_voc;mo_smile)","(i_gaze_at_object;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at_object;m_gaze_at)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,8
"(inf_smile;infant_voc;mo_smile;mother-speech)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,10
"(i_gaze_at_object;inf_smile;m_gaze_away;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,5
"(i_gaze_away;inf_smile;infant_voc;m_gaze_away)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_away;m_gaze_away;mo_smile)","(inf_smile;infant_voc;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(inf_smile;m_gaze_at_object;mo_smile;mother-speech)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,44
"(m_gaze_away)","(i_gaze_at;inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,11
"(inf_smile)","(i_gaze_at;mo_smile;mother-speech)",0.125,157,140.532,0.0,0.0,0.0,8
"(inf_smile;infant_voc;m_gaze_at_object)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,63
"(i_gaze_away;infant_voc;mo_smile;mother-speech)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_away;inf_smile;m_gaze_away;mo_smile;mother-speech)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,4
"(m_gaze_at_object;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,100
"(infant_voc;m_gaze_at;mo_smile)","(mother-speech)",0.116,18,11.583,0.7951807228915663,0.4819277108433735,0.5060240963855421,83
"(i_gaze_at;m_gaze_away;mo_smile)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,39
"(i_gaze_away;m_gaze_away;mo_smile;mother-speech)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,6
"(i_gaze_at_object;inf_smile;infant_voc;mo_smile)","(m_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,12
"(i_gaze_at_object;m_gaze_away;mo_smile)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,19
"(i_gaze_at;inf_smile;mo_smile)","(m_gaze_at_object)",0.136,35,44.498,0.97,0.03,0.71,100
"(i_gaze_at;infant_voc;m_gaze_at_object)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,20
"(i_gaze_at;mother-speech)","(m_gaze_at;mo_smile)",0.152,84,148.021,0.0,0.2222222222222222,0.0,27
"(i_gaze_at;infant_voc;m_gaze_at)","(inf_smile)",0.163,13,28.389,0.04918032786885246,0.14754098360655737,0.0,61
"(m_gaze_away;mother-speech)","(i_gaze_at_object;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_away;inf_smile;mo_smile;mother-speech)","(m_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,3
"(inf_smile;m_gaze_at;m_gaze_at_object)","(infant_voc;mother-speech)",0.131,1,0.095,999.0,999.0,999.0,0
"(inf_smile;mo_smile)","(i_gaze_at;m_gaze_at)",0.352,47,179.141,0.0,0.25,0.0,100
"(i_gaze_at;infant_voc;m_gaze_away)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,5
"(i_gaze_at;infant_voc;m_gaze_at_object;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,9
"(infant_voc;m_gaze_at_object)","(i_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_at_object;inf_smile;infant_voc;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,34
"(inf_smile;infant_voc;mo_smile)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,46
"(infant_voc;m_gaze_away;mo_smile;mother-speech)","(i_gaze_at;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile)","(i_gaze_at_object;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_at)","(inf_smile;mother-speech)",0.127,328,273.608,0.16,0.12,0.14,100
"(i_gaze_away;inf_smile;m_gaze_at_object)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,4
"(m_gaze_at_object;mo_smile)","(inf_smile)",0.164,12,55.854,0.85,1.0,1.0,100
"(i_gaze_away;infant_voc;m_gaze_away)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,3
"(i_gaze_at;m_gaze_away;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,28
"(mo_smile)","(i_gaze_at;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,100
"(i_gaze_at;inf_smile;infant_voc;mother-speech)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,12
"(m_gaze_at;mother-speech)","(i_gaze_at)",0.303,52,303.102,0.0,0.0,0.0,100
"(i_gaze_at_object;inf_smile;infant_voc)","(m_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,9
"(m_gaze_at;mo_smile)","(i_gaze_at;inf_smile)",0.21,114,207.258,0.0,0.0,0.0,99
"(i_gaze_away;m_gaze_at_object;mo_smile;mother-speech)","(inf_smile)",0.1,1,1.567,1.0,1.0,1.0,16
"(i_gaze_at_object;inf_smile;mother-speech)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,75
"(i_gaze_at;inf_smile;m_gaze_away)","(infant_voc;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,5
"(mo_smile;mother-speech)","(i_gaze_at;inf_smile;m_gaze_at)",0.112,46,68.042,999.0,999.0,999.0,0
"(i_gaze_at_object;inf_smile;infant_voc;m_gaze_away)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at_object;inf_smile;m_gaze_at_object)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,94
"(i_gaze_away;infant_voc;mother-speech)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,12
"(m_gaze_at)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,23
"(i_gaze_at;m_gaze_away;mo_smile;mother-speech)","(inf_smile;infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at_object;m_gaze_at;mother-speech)","(mo_smile)",0.127,7,12.921,0.7215189873417721,0.7088607594936709,0.9493670886075949,79
"(i_gaze_away)","(inf_smile)",0.218,32,118.083,0.7,1.0,0.69,100
"(i_gaze_away;m_gaze_away;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,58
"(i_gaze_at_object;inf_smile;m_gaze_away;mo_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,8
"(inf_smile;m_gaze_at_object;mother-speech)","(i_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,4
"(i_gaze_at_object;inf_smile)","(m_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,93
